id,desc,createTime,video_id,video_height,video_width,video_duration,video_ratio,video_cover,video_originCover,video_dynamicCover,video_playAddr,video_downloadAddr,video_shareCover,video_reflowCover,video_bitrate,video_encodedType,video_format,video_videoQuality,video_encodeUserTag,video_codecType,video_definition,author_id,author_uniqueId,author_nickname,author_avatarThumb,author_avatarMedium,author_avatarLarger,author_signature,author_verified,author_secUid,author_secret,author_ftc,author_relation,author_openFavorite,author_commentSetting,author_duetSetting,author_stitchSetting,author_privateAccount,author_isADVirtual,author_ttSeller,author_downloadSetting,music_id,music_title,music_playUrl,music_coverThumb,music_coverMedium,music_coverLarge,music_authorName,music_original,music_duration,music_album,stats_diggCount,stats_shareCount,stats_commentCount,stats_playCount,isActivityItem,originalItem,officalItem,secret,forFriend,digged,itemCommentStatus,showNotPass,vl1,itemMute,authorStats_followingCount,authorStats_followerCount,authorStats_heartCount,authorStats_videoCount,authorStats_diggCount,authorStats_heart,privateItem,duetEnabled,stitchEnabled,shareEnabled,isAd,duetDisplay,stitchDisplay,adAuthorization,adLabelVersion,video_subtitleInfos
6930643307429170437,#collage avec @badrimgu #fyp #hello #🦋 #ciao #salut 😉😋😁 non é poi tanto complicato...,1613666155,6930643307429170437,1024,576,15,720p,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/8243fdad09894670a3aec323c28c68c4?x-expires=1659610800&x-signature=YJhLc9xQWJrrxQE0ot9zh6e2Eak%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/09444b767533425aa19d48b62bfc296c_1613666156?x-expires=1659610800&x-signature=CMFGdMuu%2FFKdL13uHwlly09EuQk%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/4c7e613bc3534370b4fb109dfe8be680_1613666195?x-expires=1659610800&x-signature=XicfDnU1pasoz%2B8N3lhPBK%2F4YTs%3D,https://v16-webapp.tiktok.com/3dd6f1bef0b63e97b0261b1cb54942a6/62ebafbd/video/tos/useast2a/tos-useast2a-pve-0068/42d46c1f6ab247bfa4f351e53de4475f/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2442&bt=1221&btag=80000&cs=0&ds=3&ft=eXd.6Hk_Myq8Zo9-Kwe2NI9wyl7Gb&mime_type=video_mp4&qs=0&rc=Z2dnOjtoaGQ0ODc0NTM5NkBpamdwdGhndG88MzMzOjczM0BjM2MzXmNjNV8xMy8vMzQuYSMzZGdwM21uYmtgLS1iMTZzcw%3D%3D&l=202208040538220101921640501940B390,https://v16-webapp.tiktok.com/3dd6f1bef0b63e97b0261b1cb54942a6/62ebafbd/video/tos/useast2a/tos-useast2a-pve-0068/42d46c1f6ab247bfa4f351e53de4475f/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2442&bt=1221&btag=80000&cs=0&ds=3&ft=eXd.6Hk_Myq8Zo9-Kwe2NI9wyl7Gb&mime_type=video_mp4&qs=0&rc=Z2dnOjtoaGQ0ODc0NTM5NkBpamdwdGhndG88MzMzOjczM0BjM2MzXmNjNV8xMy8vMzQuYSMzZGdwM21uYmtgLS1iMTZzcw%3D%3D&l=202208040538220101921640501940B390,"['', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/09444b767533425aa19d48b62bfc296c_1613666156~tplv-tiktok-play.jpeg?x-expires=1660194000&x-signature=amSrMhZW8WSUMdjqoUqjezanw9o%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/09444b767533425aa19d48b62bfc296c_1613666156~tplv-tiktokx-share-play.jpeg?x-expires=1660194000&x-signature=39d5DE1vra3MpQjSbTb%2Fnr8LM24%3D']",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/8243fdad09894670a3aec323c28c68c4?x-expires=1659610800&x-signature=YJhLc9xQWJrrxQE0ot9zh6e2Eak%3D,1251307,normal,mp4,normal,,h264,720p,6821196210525176837,tommasomasino1,Tommaso Logrande,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1665331471987717~c5_100x100.jpeg?x-expires=1659762000&x-signature=qSrOTjw6NyryOC6N%2B2xdgBduifA%3D,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1665331471987717~c5_720x720.jpeg?x-expires=1659762000&x-signature=tslD6%2BqLD1Wh22md0IFTWCoA4Zo%3D,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1665331471987717~c5_1080x1080.jpeg?x-expires=1659762000&x-signature=raq9pFwsFOHXGUl73qwb6fT2Ezs%3D,Restate con me.. ❤️Un papy plein de vie. Le papy de tous. il nonno di tutti 😎,False,MS4wLjABAAAA6cDEVp8DP_7It3bvGcRl25-LgGn411bNcUesEja-USLS-Pht1FM9UQmaMhY2gNOo,False,False,0,False,0,0,0,False,False,False,3,6930643323057130246,son original,https://sf9-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6930643324432927493.mp3,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1665331471987717~c5_100x100.jpeg?x-expires=1659762000&x-signature=qSrOTjw6NyryOC6N%2B2xdgBduifA%3D,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1665331471987717~c5_720x720.jpeg?x-expires=1659762000&x-signature=tslD6%2BqLD1Wh22md0IFTWCoA4Zo%3D,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1665331471987717~c5_1080x1080.jpeg?x-expires=1659762000&x-signature=raq9pFwsFOHXGUl73qwb6fT2Ezs%3D,Tommaso Logrande,True,15,,14300000,101700,110300,120400000,False,False,False,False,False,False,0,False,False,False,78,1900000,31000000,1620,39300,31000000,False,True,True,True,False,0,0,False,0,
6933518809735253254,#collage avec @derlurks #fyp #hello #🦋 #ciao #salut #viral 😎😋😉 la gioventu di oggi Che crede a tutto... 😛😛😛😛 Buon divertimento 😋,1614335681,6933518809735253254,1024,576,15,720p,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a2858ffb011f408e828623161b3f4484?x-expires=1659610800&x-signature=2eJCDeH%2BWymVUcT6mPVr7ndKfBQ%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/c136b1cd422945b88bc0030828ddcf17_1614335683?x-expires=1659610800&x-signature=Wmnr%2FPJgof9TnhuOHL5ixU4BtA0%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/efce1424fbb64d0bac722f3609e853b0_1614335683?x-expires=1659610800&x-signature=bQSzG1BUniSN0duGEJmDNWpuIog%3D,https://v16-webapp.tiktok.com/2027e9edcbe3ef7b18a630420f6687dd/62ebafbf/video/tos/useast2a/tos-useast2a-ve-0068c001/16c5db76a79542f1bdc9d962353d48eb/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2156&bt=1078&btag=80000&cs=0&ds=3&ft=eXd.6Hk_Myq8Z79-Kwe2N.g3yl7Gb&mime_type=video_mp4&qs=0&rc=NTszZjg0PDw2ODw2N2U7ZUBpanNrNTk7bGVmMzMzNDczM0BjXjNjLTYzNi0xX2FeY2MtYSMzaGxsMXBncXBgLS00MTZzcw%3D%3D&l=202208040538240101921640501940B412,https://v16-webapp.tiktok.com/2027e9edcbe3ef7b18a630420f6687dd/62ebafbf/video/tos/useast2a/tos-useast2a-ve-0068c001/16c5db76a79542f1bdc9d962353d48eb/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2156&bt=1078&btag=80000&cs=0&ds=3&ft=eXd.6Hk_Myq8Z79-Kwe2N.g3yl7Gb&mime_type=video_mp4&qs=0&rc=NTszZjg0PDw2ODw2N2U7ZUBpanNrNTk7bGVmMzMzNDczM0BjXjNjLTYzNi0xX2FeY2MtYSMzaGxsMXBncXBgLS00MTZzcw%3D%3D&l=202208040538240101921640501940B412,"['', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/c136b1cd422945b88bc0030828ddcf17_1614335683~tplv-tiktok-play.jpeg?x-expires=1660194000&x-signature=QDHBUjYEgLcUVjJJD6AWPm0sVpw%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/c136b1cd422945b88bc0030828ddcf17_1614335683~tplv-tiktokx-share-play.jpeg?x-expires=1660194000&x-signature=851nFMCqOMOOIHLxGn59rPZT2hI%3D']",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/a2858ffb011f408e828623161b3f4484?x-expires=1659610800&x-signature=2eJCDeH%2BWymVUcT6mPVr7ndKfBQ%3D,1104729,normal,mp4,normal,,h264,720p,6821196210525176837,tommasomasino1,Tommaso Logrande,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1665331471987717~c5_100x100.jpeg?x-expires=1659762000&x-signature=qSrOTjw6NyryOC6N%2B2xdgBduifA%3D,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1665331471987717~c5_720x720.jpeg?x-expires=1659762000&x-signature=tslD6%2BqLD1Wh22md0IFTWCoA4Zo%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1665331471987717~c5_1080x1080.jpeg?x-expires=1659762000&x-signature=AGK6e6LYDruRGnXDGxtsLcjgxfU%3D,Restate con me.. ❤️Un papy plein de vie. Le papy de tous. il nonno di tutti 😎,False,MS4wLjABAAAA6cDEVp8DP_7It3bvGcRl25-LgGn411bNcUesEja-USLS-Pht1FM9UQmaMhY2gNOo,False,False,0,False,0,0,0,False,False,False,3,6933518741632305925,son original,https://sf9-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/6933518845919447814.mp3,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1665331471987717~c5_100x100.jpeg?x-expires=1659762000&x-signature=qSrOTjw6NyryOC6N%2B2xdgBduifA%3D,https://p77-sign-va.tiktokcdn.com/musically-maliva-obj/1665331471987717~c5_720x720.jpeg?x-expires=1659762000&x-signature=tslD6%2BqLD1Wh22md0IFTWCoA4Zo%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/1665331471987717~c5_1080x1080.jpeg?x-expires=1659762000&x-signature=AGK6e6LYDruRGnXDGxtsLcjgxfU%3D,Tommaso Logrande,True,14,,9200000,110500,75500,57600000,False,False,False,False,False,False,0,False,False,False,78,1900000,31000000,1620,39300,31000000,False,True,True,True,False,0,0,False,0,
6897297110266367238,First deployment: ✅ @rsamsoe #greenscreenvideo #fypシ #OurType #marinecorps #militarylife #militarywife #deploymenthomecoming #deployment #hello #xyzba,1605902165,6897297110266367238,1024,576,53,720p,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/961f7e3afde74d5f9e659a6fb335c30c?x-expires=1659610800&x-signature=m3FT9I2gRg6rfDECik%2BXM83safc%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/6dc3779a2617499499ca7f55491b891d_1605902167?x-expires=1659610800&x-signature=gfAqJ7TV2ALxpwZvPx%2B3VHSQXtw%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/fc0b2655f3d14a9593d0b4b8c257d691_1605902167?x-expires=1659610800&x-signature=ffMk%2BdQLLT%2B8eqK2F1A73o3fBa0%3D,https://v16-webapp.tiktok.com/1b2dac0b905977c6dcd25e07c07e37ec/62ebafe6/video/tos/useast2a/tos-useast2a-pve-0068/eb182e3674f646f0930a2f51d135a082/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2854&bt=1427&btag=80000&cs=0&ds=3&ft=eXd.6Hk_Myq8Z69-Kwe2NXH6yl7Gb&mime_type=video_mp4&qs=0&rc=NTM1aTtpPDU2ZDY5OTdnOUBpM2t3b3c7bms0eDMzaDczM0AzYC0vXzViNWAxLjZiYTRhYSMzY2drazA1cnBfLS00MTZzcw%3D%3D&l=20220804053825010217135231103FF947,https://v16-webapp.tiktok.com/1b2dac0b905977c6dcd25e07c07e37ec/62ebafe6/video/tos/useast2a/tos-useast2a-pve-0068/eb182e3674f646f0930a2f51d135a082/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=2854&bt=1427&btag=80000&cs=0&ds=3&ft=eXd.6Hk_Myq8Z69-Kwe2NXH6yl7Gb&mime_type=video_mp4&qs=0&rc=NTM1aTtpPDU2ZDY5OTdnOUBpM2t3b3c7bms0eDMzaDczM0AzYC0vXzViNWAxLjZiYTRhYSMzY2drazA1cnBfLS00MTZzcw%3D%3D&l=20220804053825010217135231103FF947,"['', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/6dc3779a2617499499ca7f55491b891d_1605902167~tplv-tiktok-play.jpeg?x-expires=1660194000&x-signature=OC39X50Ldj7PtorHL2UXOfKosG4%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/6dc3779a2617499499ca7f55491b891d_1605902167~tplv-tiktokx-share-play.jpeg?x-expires=1660194000&x-signature=yaLbB%2BuTmrK3RZSlR9eTBjwhaVs%3D']",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/961f7e3afde74d5f9e659a6fb335c30c?x-expires=1659610800&x-signature=m3FT9I2gRg6rfDECik%2BXM83safc%3D,1461802,normal,mp4,normal,,h264,720p,6791691135310119942,caitlinxsamsoe,Caitlin Samsoe,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e17a0fdc85954a3dd40b5e27bf401ee9~c5_100x100.jpeg?x-expires=1659762000&x-signature=q2qd8cSe5FNIHaxsnIi4m7DfG1Q%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e17a0fdc85954a3dd40b5e27bf401ee9~c5_720x720.jpeg?x-expires=1659762000&x-signature=dIxjPG7%2BO%2BRmqRSE7nx2b0Z8CGQ%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/e17a0fdc85954a3dd40b5e27bf401ee9~c5_1080x1080.jpeg?x-expires=1659762000&x-signature=B9S4qg0tW7vC9p15IshdbMWw%2BIg%3D,"21 | Marine Wife
Girl Mom🦋",False,MS4wLjABAAAAzonJH9LvmF_Gv1yNFwVAP-aHfQj-q96Iiztn4qyeeH0dOgMGSa5hAC96_uwiFReB,False,False,0,False,0,0,0,False,False,False,0,6762092669565963014,Celebrate the Good Times,https://sf9-ies-music-va.tiktokcdn.com/obj/musically-maliva-obj/1650920311654405.mp3,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/05ecb261f4b29b421e515a8a9b5e9847~c5_100x100.jpeg?x-expires=1659762000&x-signature=GDF0kiF%2FlGXN%2Bo2Uz5omiSfzuU0%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/05ecb261f4b29b421e515a8a9b5e9847~c5_720x720.jpeg?x-expires=1659762000&x-signature=qP2QLe5UCsVjS4UJmV667GMUmME%3D,https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/05ecb261f4b29b421e515a8a9b5e9847~c5_1080x1080.jpeg?x-expires=1659762000&x-signature=sVIoEVLtXAhZnjTrIN4Xc%2BMYgVk%3D,Mason,True,45,,5000000,6510,7741,25400000,False,False,False,False,False,False,0,False,False,False,158,603900,18800000,760,265,18800000,False,False,False,True,False,0,0,False,0,
6853212972861459718,Alfredo : “When do we come in again?” Me : “Now”😂 #shuffle #fyp #hello @fredooo0 @beerrats,1595637991,6853212972861459718,1024,576,13,720p,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0b46537b49a542ee8f6c4044fd3d0e79?x-expires=1659610800&x-signature=YWOtoog%2BCDZZYuOrrbbydY%2F2yog%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/d74e313c329845398c89826cafa5b85b_1595637993?x-expires=1659610800&x-signature=vDaKypWm3smtfRdFazbBiUwq62s%3D,https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/e00c26c1bf724e408edc11023bbe27fd_1595637993?x-expires=1659610800&x-signature=UTq7%2FArIW%2FDs8QUjmSotWy0Sro4%3D,https://v16-webapp.tiktok.com/ce7df8620a99bdd00fae27f098ec5706/62ebafbf/video/tos/useast2a/tos-useast2a-pve-0068/54f53a708e4d45e7a2d9e575adafed69/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3412&bt=1706&btag=80000&cs=0&ds=3&ft=eXd.6Hk_Myq8ZP9-Kwe2NSloyl7Gb&mime_type=video_mp4&qs=0&rc=OjQ3Z2Y6NzwzOjc7aGc0NUBpanc1NGlzbHFydjMzNDczM0A0MGItNWNeX18xXjM1YF8vYSNwLi5ha3NvLmFfLS0xMTZzcw%3D%3D&l=20220804053826010217029021254373E5,https://v16-webapp.tiktok.com/ce7df8620a99bdd00fae27f098ec5706/62ebafbf/video/tos/useast2a/tos-useast2a-pve-0068/54f53a708e4d45e7a2d9e575adafed69/?a=1988&ch=0&cr=0&dr=0&lr=tiktok_m&cd=0%7C0%7C1%7C0&cv=1&br=3412&bt=1706&btag=80000&cs=0&ds=3&ft=eXd.6Hk_Myq8ZP9-Kwe2NSloyl7Gb&mime_type=video_mp4&qs=0&rc=OjQ3Z2Y6NzwzOjc7aGc0NUBpanc1NGlzbHFydjMzNDczM0A0MGItNWNeX18xXjM1YF8vYSNwLi5ha3NvLmFfLS0xMTZzcw%3D%3D&l=20220804053826010217029021254373E5,"['', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/d74e313c329845398c89826cafa5b85b_1595637993~tplv-tiktok-play.jpeg?x-expires=1660194000&x-signature=gs%2B%2BRipc%2BGNDolmBX6%2BffZ8aGmM%3D', 'https://p16-sign-va.tiktokcdn.com/tos-maliva-p-0068/d74e313c329845398c89826cafa5b85b_1595637993~tplv-tiktokx-share-play.jpeg?x-expires=1660194000&x-signature=aLIBm5lDEAfdDbOcHhN1MRC%2FTy8%3D']",https://p16-sign-va.tiktokcdn.com/obj/tos-maliva-p-0068/0b46537b49a542ee8f6c4044fd3d0e79?x-expires=1659610800&x-signature=YWOtoog%2BCDZZYuOrrbbydY%2F2yog%3D,1747236,normal,mp4,normal,,h264,720p,6673452529613014021,brandonlangys,Brandon Langys,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/0f1654d05eda567efb2ad18d294d2953~c5_100x100.jpeg?x-expires=1659762000&x-signature=TE%2BDCTvBbk%2FT3u7lcKHeuRPU8m4%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/0f1654d05eda567efb2ad18d294d2953~c5_720x720.jpeg?x-expires=1659762000&x-signature=6KyogaB2sxQfZAEdg%2FAE%2B%2FWA3WQ%3D,https://p16-sign-va.tiktokcdn.com/musically-maliva-obj/0f1654d05eda567efb2ad18d294d2953~c5_1080x1080.jpeg?x-expires=1659762000&x-signature=IJ0mT0F6ovwwLQx%2B2Y%2BtbMoIOu0%3D,,False,MS4wLjABAAAA4o9SXPIeZWflYZAEXXzQwXlQFRKd_rKs15TVrozHadg3xwTW2rsqnQKCckBbu35J,False,False,0,False,0,0,0,False,False,False,0,6842883579551255302,Love Story,https://sf16-ies-music-va.tiktokcdn.com/obj/tos-useast2a-ve-2774/07bae37d21024932be88add067d56e3d,https://p16-amd-va.tiktokcdn.com/img/tos-useast2a-v-2774/1460e99e836545a48e2f754563437c51~c5_100x100.jpeg,https://p16-amd-va.tiktokcdn.com/img/tos-useast2a-v-2774/1460e99e836545a48e2f754563437c51~c5_200x200.jpeg,https://p16-amd-va.tiktokcdn.com/img/tos-useast2a-v-2774/1460e99e836545a48e2f754563437c51~c5_720x720.jpeg,Disco Lines,False,13,Love Story,3800000,58700,14800,29800000,False,False,False,False,False,False,0,False,False,False,419,268800,8600000,509,7355,8600000,False,True,True,True,False,0,0,False,0,
